dataset,text,label,multilabel
f,"NEW Nashville Noise! @user loves burgers, @user honky tonks, and @user grabs a pizza. http",0,
f,NFC South is trash juice,0,
f,NJ-Sole Sole Sauce! Get those soles icy again! http,0,
f,"NYC Media last week: LOL, look at the flyover peckerwoods freaking out.

NYC Media now: BRING OUT YOUR DEAD.",0,
f,Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money,0,
f,Nah. ITS OVER&gt; People don't tell #artists what do to. That's defies the definition of what WE ARE TRYING TO SHOW #youpeople. #retards #game7,0,
f,National Review calls #gay marriage 'lawlessness' http #oregon #tcot #gop #NOM #lol #teabaggers,0,
f,Nature's majesty is beautiful! *melts butter* RT @user PHOTO: Rare blue-colored red king crab caught in Alaska waters: http,0,
f,Naw RT @user Am I the only one mad that ESPN gonna be talking about faggot ass Penn State all week?,1,
f,Need a bitch to drop it down for a niggah,1,
f,"Never seen a tinted yellow tongue before. 

She just ate a lemon jolly rancher?",0,
f,Never seen purple bird poop until today lol http,0,
f,Never turned my back on the birds,0,
f,New @user jersey should be yellow with a green chevron stripe like charlie brown's jersey,0,
f,"New show announced in Lutsen, MN at Papa Charlies on December 11, 2010 http",0,
f,"New show announced in Lutsen, MN at Papa Charlies on January 29, 2011 http",0,
f,New test makes your poop neon colored if you have colon cancer &#8594; http,0,
f,Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http,1,
f,Next time you leave magic trash in my jacket try not to have your initials written on them. @user http,0,
f,"Nicholas Rushlow, wearing lucky yellow shirt, nails ""theophylline"" - ""bitter crystalline compound extracted from tea leaves"" #spellingbee",0,
f,Nigga just had them crackers on a chase.,1,
f,Niggah niggah niggah don't believe me just wacthh...,1,
f,Niggas actin like hoes most of em bitches,1,
f,"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh",1,
f,Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes,1,
f,Niggas deserve better bitches,1,
f,Niggas sleepin with bitches grandmas??? Lmfao maury fake af,1,
f,Niggas wear wigs more than bitches these days.,1,
f,Niggas/bitches cheat cause mf's always think they gettin played,1,
f,Nike DC is trash.,0,
f,Nipple banana monkey!,0,
f,No cuz redskins are dumpster juice RT @user game of the week. still the best rivalry in sports,0,
f,No girls no hoes just me myself and I,0,
f,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",1,
f,No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn,0,
f,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.,1,
f,"No one has even eaten a Twinkie in, like, decades.",0,
f,"No police department that hires gypsies, half-breeds, and nigglets should be trusted.",1,
f,"No these are only whites pies.
Well do you have any negro pies?",1,
f,"No. Its wrong to try to change #faggots&gt; There is no ""therapy"" so #tcot should understand and sympathize like they are #retards&gt;",1,
f,Noap. Not taking them. RT @user Maca root pills making my vagina do the wop,0,
f,Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;,0,
f,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,1,
f,Nope! It's just yellow OTL,0,
f,Norwalk ghetto af lol all of a sudden everyone a dodger and raider fan,0,
f,Nose goes on taking out the trash this time. &#128586; @user @user,0,
f,"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http",1,
f,Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.,0,
f,Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0,
f,Not really sure how to describe what's happening here #eurotrash @user @user @ VIP Room http,0,
f,"Not sure why #teabaggers would care about Nelson Mandela, being that he's one of 'them' if you know what I mean. #teaparty #tcot",0,
f,"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under 94) I can trust",0,
f,"Not trying to follow any spooks, no offense ...",1,
f,"Not ya grandma brownies, wink wink http",0,
f,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4",0,
f,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",0,
f,Nothing good on TV and the @user are eating their balls 3 innings in. Great.,0,
f,Nothing more yokel MSU fan than to constantly reassess Izzo *aka our only consistent winner since D. Daugherty or Biggie flipping Munn*,0,
f,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",0,
f,Now I am seeing chatter among Jihadi fans taking credit for an alledged kidnapping of a Frenchman in #Algeria #France,0,
f,Now I'm gook boy shawty http,0,
f,Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye,0,
f,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS,0,
f,"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria",0,
f,OH NO @user are you saying the Democrats lost the #teabagger vote? LMAO bobble head #morningjoe,0,
f,OMG @user @user ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,1,
f,Obama mocked the special Olympics Wendy Davis mocks the handicapped do ya see a pattern? Democrats #tcot #UniteBlue,0,
f,Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http #tcot #pjnet,0,
f,"Obama&#8217;s faves: Muslims, black ghetto trash http via @user",1,
f,Obama's Hellfire missiles tend to vaporize Jihadis @user @user #UniteBlue,0,
f,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden",0,
f,Of course my #faith for #baseball is off this year. BECAUSE OF #BARRYBONDS you goddamn retards!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #morons,1,
f,Offensive line is trash,0,
f,Officials: Jihadi Cockroaches Now Booking Tickets On Cruise Ships To Syria http http,0,
f,Oh I forgot we lived in the ghetto....#hoodrats,0,
f,"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http",0,
f,Oh it's coon bike week in Charlotte ok makes sense now,0,
f,Oh man. This could be a serious first ever Chanel bag contender RT @user grape-colored Chanel bags http,0,
f,Oh my. There was an Oreo baked into that chocolate chip cookie. #surprise,0,
f,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!,0,
f,"Oh your gonna ruining your life just throwing it away smoking weed, but my test scores are higher than yours. . . . Just trash my life",0,
f,Ok so not all the shows on Cartoon Network are complete trash. Stevm Universe is awwwwwesomeeeeee,0,
f,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,1,
f,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human.",0,
f,Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,0,
f,Omg! The cutest little tinker bell ever &#10084;&#65039; http http,0,
f,Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*,1,
f,Omgggggggggg Mila Kunis is so fing hot. F Sarah Marshall. She's like a bird anorexic.,0,
f,"Omoide Yokocho : Shinjuku, Tokyo, Japan / Jap&#243;n by Lost in Japan, by Miguel Mich&#225;n http",0,
f,On UPenn campus all the black chicks here are trash but they're gonna be paid,1,
f,On a mission to find some zebra cakes,0,
f,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,0,
f,On the secret Party mission! Live tweaking to mock FATPO.,0,
f,"Once the brainwork is done on pacemakers at medical device companies, they call in the contract tinker toy engineers like SC_Troll
#stribpol",0,
f,One man's trash is another's Transformer &#8594; http,0,
f,One mans trash is another mans treasure,0,
f,One mans trash is another mans treasure #believe,0,
f,"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http",0,
f,One of @user best looks too. RT @user Charlie Weis couple months ago hanging w/Nelly http,0,
f,"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http",0,
f,One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.,0,
f,One of the world's most prominent Jihadi forums just got shut down &#8594; http,0,
f,Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.,0,
f,Only Americans would hire white trash with ties to international terrorism as police officers.,1,
f,"Only Blood Can Satisfy The Hungry Flames Of R&#8217;hollor, Charlie Brown",0,
f,Only faggots use white ds's,1,
f,"Only fags say ""swag"" shits mad retarded.",1,
f,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,0,
f,Only retards retweet fuckry,1,
f,Only white trash watch football.,1,
f,Only white trash would call slants and hindis and moslems their equals.,1,
f,"Only word I can understand on #BlackJesus is ""nigger""... Heavily disappointed in this show. AaronMacgruder stuff blows, IMO.",1,
f,"Oops, I just had a Freudian slit.",0,
f,"Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials",0,
f,"Or ""don't vote for the cripple"" amirite? bigot MT @user Vote #VoteWendyDavis for Governor of Texas. http",0,
f,Or I'm vibing and they ask to see the aux cord knowing they bout to play some trash &#128530;,0,
f,Or get swept in MoTown LOL #Yankees #Tigers #MLB,0,
f,Or pollo,0,
f,Or she just cant afford winter clothes RT @user Summer hoe = winter Muslimah,0,
f,Or the teach might get u got RT @user I really hate a disrespectful ass bitch in class. The professor is talking you STFU bitch.,1,
f,Or their music is trash,0,
f,Or when you're in my neighborhood RT @user You know you're in the mexcian ghetto when... http,0,
f,Oregon losing IN OREGON ahhhahahaha faggots,1,
f,Oreo Ice Cream Sandwich http,0,
f,"Oreo Shake, I want you.",0,
f,Oreo milkshakes will forever remind me of @user,0,
f,Oreos and coffee for brunch. I do what I want!,0,
f,Oreos are my life,0,
f,Oriental rugs cause I'm flyer than a dove.,0,
f,Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,0,
f,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,0,
f,Our female guinea pig is pregnant &#127882;&#127881;&#127873;&#128525;&#128525;&#128525;,0,
f,"Out of day care, I'm taking a kitty nap on you hosers.",0,
f,Overripe eggplants are not good eats. #UNCLEtweet,0,
f,"PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop

#MTVHottestLanaDelRey",0,
f,PND is my jigga man.,0,
f,"POLLOS A L'AST

Dos pollos estaban dando vueltas en una poller&#237;a mientras los estaban cocinando a l'ast, cuando... http",0,
f,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @user",0,
f,Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;,0,
f,Padre /Yankee/Angel fans need to stfu,0,
f,"Palin mocks Obama, on Russia rhetorically asks ""who could have seen this coming,"" the crowd goes wild #CPAC2014",0,
f,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car,0,
f,"Pantera - 5 Minutes Alone http @user 5 minutes, pussy boy..I'll crush you.",1,
f,Parents Television Council: 'Scandal' sex scene after Charlie Brown was not OK | http,0,
f,"Parodies of Jihadi songs - more effective than asinine ""Muslims should condemn"" http #HumorIsAWeapon",0,
f,Parsons trash,0,
f,"Peace fags, just remember I'm best Lux support NA. Drop LustBoy pick me and Kakao up TSM.",1,
f,Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,0,
f,Penn State tryna slant and screen all the way down the field lol,0,
f,Pennsylvania is white trash and is so are all Pennsylvanians.,1,
f,People are fucking retarded lol,1,
f,People are so uncivilized.,0,
f,People be so angry tonight on dis here tweeter. It hard for a colored man to see all dis anger. Like bein in a waffle house in Mississippi,0,
f,People get more and more retarded everyday,1,
f,People on this site are fucking retarded sometimes,1,
f,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,0,
f,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch,0,
f,"People who enjoy shows like @user and @user are douche bags. Usually white trash, too.",1,
f,"People who go to church in Hollywood, CA are all white trash filth.",1,
f,People who grow their own vegetables are nothing but common peasant trash.,1,
f,People who live in #theNetherlands are unwashed trash.,1,
f,People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.,1,
f,People who slam on the brakes at yellow lights should not be allowed to drive.,0,
f,People with trash cars LOVE to drive fast and reckless,0,
f,"People, RT this picture far and wide, if for no other reason than it makes teabaggers with poor spelling really angry http",0,
f,"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.",0,
f,"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL",0,
f,Permanent slit in my eyebrow from when I tumbled down the bleachers when I was little.... I stayed in the ER,0,
f,Phil Hughes looking like the Phil Hughes of old. 2010. #Yankees #MLB,0,
f,Phillip Rivers look like he almost wants to call dude a nigger for that bad play,1,
f,Photo check for background spooks. http,0,
f,Photo: Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http,0,
f,"Photo: Rest in peace to these bad boys , some bad advise made me let some old asian dude re glue the sole... http",0,
f,Photo: anarcho-queer: &#8220;Anarchism stands for a social order based on the free grouping of individuals for... http,0,
f,"Pic circulating on Jihadi feeds claiming an ""ISIS flag"" on top of Mount Arafa in the holiest day of pilgrimage http",0,
f,Pierce would've easily drained all these shots with us. He's so trash now smh,0,
f,"Playing a show in Lutsen, MN at 9:00 PM today at Papa Charlies http",0,
f,"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.",1,
f,"Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB",0,
f,"Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we're dating",0,
f,"Polite, yet militant. #birds #notfeeding #stencil #army #typeface #font #ATeam http",0,
f,"Poor Henry, he's supporting the right 2/3 of you guys all on his gut! Don't hurt it, Charlie... (@lizziecuevas)http://yfrog.com/h300cwrj",0,
f,"Pop a nigguh, sound like crisco",1,
f,Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.,0,
f,Pops interviews remain warm and fuzzy.,0,
f,Porch monkey 4 Life,1,
f,"Posted a new song: """"guala"""" http http",0,
f,"Posted a new song: """"guala"""" http #music",0,
f,"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded",0,
f,Praise thy lord for this season of beanies that is upon us,0,
f,Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.,0,
f,"Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays",0,
f,Proud to be a redneck patriot :) @user @user @user @user @user @user,0,
f,Punk ass broke faggots.,1,
f,Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.,0,
f,R&amp;B is so trash now compared to early 2000's.,0,
f,R-Surge For Charlie Baker-R of 9 points in Demo-State Mass against Coakley-D! DoG http via @user,0,
f,REPUBLICANS TAKE MASSACHUSETTS GOVERNORSHIP: Coakley Conceds Gov. Race To Charlie Baker&#8230;. http,0,
f,RINO trash like @user @user @user see conservatives as the Democrat Party see blacks. As their slave property. #tcot,1,
f,"RT ""@HuffingtonPost: Jane Seymour rocks a bikini at 62 http Crazy Aunt Jane is at it again @user",0,
f,"RT ""@TIMAtheRACER: Wow do we have another faggot? &#8220;@ShinobiCelsius: TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",1,
f,"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;",1,
f,"RT @user Jihadi Killed #BrendanTevlin In N.J. W/ At Least 2 Others,Part Of Terrorist Ring 10 Yrs Ago http http",0,
f,RT @user Twitter tipped its cap to say #FarewellCaptain to Jeter in his Yankee Stadium finale. VIDEO: http http,0,
f,"RT @user @user No prob! Def a good early set energy tool! If you want to tune in, http in less than an ho&#8230;",0,
f,"RT @user Bees won, Mets won, and the Yankees lost. It's a good day in baseball.",0,
f,RT @user Check out the homie @user for that sole sauce! That stuff does miracles!!! @user @user http,0,
f,RT @user Muslim Jihadi? Keep Calm and.... http #PJNET #tcot #tgdn #ccot #RedNationRising #teaparty #2A #NRA http,0,
f,RT @user why get attached to people when you can jump in a trash can and feel the same way,0,
f,"RT @user Oregon State WR @user is a popular #49ers pick in recent mock drafts. 

DRAFT TRACKER: http http",0,
f,RT @user Hungover and feeling yyyyyeelllloooowwwwww @user @user #dbh #yellow http,0,
f,RT @user It's the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair 5sos shirts that you've made o&#8230;,0,
f,RT @user Your Swags off fag sauce,1,
f,RT @user A portable septic tank. For allllll those pesky feelings.,0,
f,RT @user At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;,1,
f,RT @user #Colorado lawmakers consider nation&#8217;s 1st #wind energy legislation to protect #birds &amp; #bats. http http,0,
f,RT @user #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @user to take it off their shelves. #EcoWed http,0,
f,RT @user Bron pregame speeches be so trash though lmao,0,
f,"RT @user Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;",0,
f,RT @user Black Americans Are Worse Off Under BHO http Well researched article...bound to elicit cries of Uncle Tom &#8230;,0,
f,"RT @user &#127482;&#127480;
FEC May Yank 1st Amendment Guards for Drudge, Rest of Internet http #wiunion",0,
f,"RT @user ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby.",0,
f,RT @user Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http,0,
f,RT @user #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http,0,
f,"RT @user I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",1,
f,RT @user How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;,0,
f,RT @user I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;,0,
f,RT @user Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...,0,
f,RT @user wen u look liek trash n sum1 complimentz u http,0,
f,"RT @user Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;",0,
f,RT @user Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @user,0,
f,RT @user I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @user,0,
f,"RT @user Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",0,
f,"RT @user A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing",0,
f,RT @user How I feel playing flappy bird http,0,
f,"RT @user Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http ht&#8230;",0,
f,RT @user Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http via&#8230;,0,
f,RT @user @user @user Gee isn't cracker a racist term? So tired of these race baiters.,1,
f,RT @user The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,0,
f,"RT @user #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",0,
f,"RT @user I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",0,
f,RT @user &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss,0,
f,RT @user I mean sometimes eating a carton of Double Stuf Oreos is your only option.,0,
f,RT @user You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,0,
f,RT @user @user Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http,0,
f,"RT @user &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;",0,
f,RT @user Bad monkey! #AmazingTiming http,0,
f,RT @user &#8220;@WestDontCare: Big bird has spoken &#128514; http I was weak then I &#128128;!,0,
f,RT @user Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http h&#8230;,0,
f,RT @user I like being Asian and all but it's a struggle having squinty eyes in every picture,0,
f,RT @user Charlie Crist says OCare has been great? #ccot #tcot #teaparty #PJNET #Independents @user @user @user htt&#8230;,0,
f,RT @user Halloween candy corn bird http,0,
f,RT @user I hate trailer trash &#128567;,1,
f,"RT @user Well, Maryland is just a bunch of hateful rednecks, anyway.",1,
f,"RT @user If you honk your horn .4 seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo&#8230;",0,
f,"RT @user RT @user Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&#8230;",0,
f,RT @user Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,1,
f,"RT @user 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http",0,
f,"RT @user Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night.",0,
f,RT @user These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,1,
f,RT @user Rudy Gay a faggot for not changing his last name once he got money.,1,
f,RT @user Hate fags? The answer's yes.,1,
f,"RT @user women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;",0,
f,RT @user &#8220;@SharaPlus2: #AskAugust How Tall are you? I keep getting different answers from different people &#127806;&#128064;&#127806; @user abo&#8230;,0,
f,RT @user Praying today's m&amp;g pictures don't come out yellow &#128591;,0,
f,RT @user There's nothing hotter than a pale albino chick who can play guitar.,0,
f,"RT @user &#8220;@iKeepItTooReal: When the trash bag is so full , you can barely tie it....&#128548;&#128548; http STTOOOPP!!&#128563;&#128514;&#128514;&#128557;&#128557;",0,
f,RT @user I want a pet monkey &#128553;&#128525; http,0,
f,RT @user Apologies trash.. What's understood ain't gotta be explained,0,
f,RT @user Rape is NEVER something to mock like this. I stand with Jada #jadapose http,0,
f,RT @user Ray J is the perfect example of what happens when you give a lame nigga some pussy.,1,
f,RT @user Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP,0,
f,RT @user Water is wet. RT @user Nike DC is trash.,1,
f,"RT @user Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",0,
f,RT @user when you look like trash and someone compliments you http,0,
f,RT @user Look at ya boy @user RT @user Nigga a faggot RT @user Bruh RT @user Chance The Rapper http,1,
f,RT @user Instant mashed potatoes are trash &#128686;,0,
f,"RT @user When Charlie Crist said ""Rick Scott, just too shady for the sunshine state"" http",0,
f,"RT @user At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ...",0,
f,RT @user A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;,0,
f,RT @user Big 10 been trash for years now lol its a basketball conference now,0,
f,RT @user The NFL is very equal this season everybody showed glimpses of being trash,0,
f,"RT @user Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;",1,
f,RT @user @user The AFL now has an American draft system #BearBrother! Couple of Yanks are on the playing lists at so&#8230;,0,
f,RT @user Poont gotta be trash,0,
f,RT @user This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;,0,
f,"RT @user Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;",1,
f,RT @user Charlie Sheen did the ice bucket challenge the right way http,0,
f,"RT @user #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;",0,
f,RT @user Bey lost her ring at the Met Gala. Jay found it &amp; instead of just giving it back he gave it to her as a mock proposal http,0,
f,RT @user #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http,0,
f,RT @user My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,0,
f,"RT @user Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. 

#Ferguson",1,
f,"RT @user I can't believe the cops shot this fine young man. There goes the cure for cancer...

#FergusonOctober http",0,
f,"RT @user One more from @user ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",0,
f,RT @user Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay,0,
f,"RT @user We gave #GunControl a chance. It failed.

No more of this #GunSense nonsense.

#MomsDemand is statist trash http",0,
f,RT @user The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230;,0,
f,RT @user I don't like the weather right now it's scaring me lol why is it yellow?,0,
f,RT @user Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...,0,
f,RT @user RT if you're on the slope to 30 and still feel 17,0,
f,RT @user If you a bird throw it up #birdgang #EaglesNation,0,
f,RT @user Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight http,0,
f,RT @user When someone drops their trash mixtape in my Dms http,0,
f,RT @user RT @user *Last 5 hours RT @user the last hour and a half of work trash just for existing.,0,
f,RT @user My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,0,
f,RT @user @user @user @user not about to shoot this pussy! Ima beat his face into the asphalt t ...,1,
f,RT @user @user @user yellow face and it's a no.,0,
f,"RT @user VIDEO: &#8220;Don&#8217;t hurt yourself!&#8221; @user hits a jumper over a rookie, proceeds to talk trash http ht&#8230;",0,
f,RT @user VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http http,0,
f,RT @user VIDEO: Derek Jeter hits a walk-off single on his final at-bat at Yankee Stadium http http,0,
f,RT @user #IWantToPunchPeopleWho mock God,0,
f,RT @user Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him http,0,
f,RT @user call me a free bird,0,
f,"RT @user Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;",0,
f,"RT @user I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",0,
f,RT @user The best way to make a hillbilly do something is to tell him he can't do it.,0,
f,RT @user We now know more about Twinkies and how old the earth is than what happened in #Benghazi.,0,
f,RT @user ghetto sour cream http,0,
f,"RT @user Crooked number followed by shut down frame, love it. #Yankees",0,
f,RT @user Grinding! #Yankees,0,
f,"RT @user GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http",0,
f,"RT @user Charlie: ""My last two songs will be quasi-religious songs for the sake of @user who's coming up next.""",0,
f,"RT @user &#8220;Daddy, Batman&#8217;s parents are dead.&#8221;

&#8220;Yup.&#8221;

&#8220;And Superman&#8217;s.&#8221;

&#8220;Yup.&#8221;

&#8220;What am I going to be when you die?&#8221;

&#8220;Sad ho&#8230;",0,
f,RT @user Gasoline - daddy Yankee &#128175;&#128076;,0,
f,RT @user Green and yellow -lil Wayne &#128155;&#128154;&#128175;&#128175;&#128175;&#128175;,0,
