dataset,text,label,multilabel
d,i can not disagree there however to justify avoiding vietnam a large swath of boomers absorbed the toxic critical theory marxism their kike professors were pushing then spent their lives assisting the kike takeover a senior class prank of burning down the high school,1,religion
d,as a result someone who uses the symbol cannot be assumed to be using the symbol in either a trolling or white supremacist context then why add it to a list of fucking hate symbols,0,
d,@user lets the degenerate kike @user ‍ fuck him in the ass and cries piteously during the torrid act but deep down he very much aroused at the idea of a filthy jew dominating him that a real radical agenda next week tune in for the threesome with paul nehlen,1,religion
d,i visited in that trip eng irl scotland saw ancient everything they are time itself i think maybe that why i get impatient about how they are allowing the muzzies destroy the place so rich in culture and historic timelessness europe is a living museum and should be respected as such,1,religion
d,@user @user @user @user you must be fool some handful of ullas does not represent kashmir it belongs to <number> lac kashmiri pandits aswell who were butchered and raped and forced to exile from their own lands go home kid you need a better tutor,0,
d,big drunk lean no guns shootin this nigger,1,racism
d,yeah but he was a nigger for trump that what she said i want to know why the fucka that matter is at all lol,1,racism
d,by whom you faggoty nigger loving overlord hey we are shaking in our jackboots u did not do this we did so fuck you,1,racism
d,ugly commie bull dyke cunt,1,sexuality
d,how about i fire a lime off ya head you filthy paki bastard,1,
d,you all why can not bi and pan girls use the word dyke if you are a queer woman it should not matter your particular label you should be allowed to use that slur idk i just think it not other people thing to monitor especially if they are not a lesbian themself,0,
d,@user then you dont say dyke literally why are you so mad its a fcking slur there even some lesbians who dont want to reclaim it go reclaim queer if you want a slur so bad jfc,0,
d,any other queer trans people concerned with your outer image and looking queer i try not to bc i know it a privilege to be able to present myself as non cishet but also i just want everyone to know im a dyke,0,
d,i really think airpods are overrated tried some and there was no bass in them hoes 💀,0,
d,men lie women lie but numbers do not lie and neither does frequency 💁 🏾 ‍ ♀️,0,
d,rt astarswomens bbm as achievement ariana grande,0,
d,this nigga devin got the wisdom of solomon,0,
d,finna block this nigga,0,
d,@user @user @user it makes no sense to say those things it makes no sense that women and men are getting raped it makes no sense because it should be common sense not to rape people,0,
d,<number> year old group of caucasians are yelling no laws when you are drinking claws bro white claws are officially canceled,0,
d,laima does not wear shoes or pants all she wears is a white cloth draped on her body like a dress does she even wear underwear then,0,
d,@user kill yourself lol,0,
d,boko haram released over <number> girls it had kidnapped years ago because they are mussleman now if britain could just get the muzzies up there in teleford or luton to follow suit and release the little white girls they are holding in slavery and forced prostitution,1,religion
d,would not it be funny if it was a wetback run place that denied the nigtranny fried chicken in harlem it would be racist fan fiction come true if it was trump could gaslight shitlibs into covering the story to break the coalition of the fringes @user,1,racism
d,merry christmass to every one hope you have a blessed happy new year unless ur an anti american goat humpin moslem u can eat goat shit,1,religion
d,he responded but we are not going to get anything constructive out of him unfortunately i thought if we had a black nationalist here we could be have mock negotiations between us but he just wants to act like a huge nigger instead,1,racism
d,fuck the nigger football league,1,racism
d,good gawd she looks like the prototypical kikess with that rat fuckin face @user,1,religion
d,i wish there were more leftists here to argue with conservatives are fun for a while but after a time all you hear is a cacophony of muh based blacks meskins asians queers they are all merican,0,
d,when queers persecute u and ir children u might return to god law aka theonomy,0,
d,@user remorseful my lilly white ass 😡 😡 😡 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌,0,
d,@user strong words for a white boy to be telling a native american,0,
d,@user thanks bitch,0,
d,they have killed no one <number> of the deaths were atomwaffen themselves <number> were associates not even members if you are going to be a nigger at least read the story,1,racism
d,white people getting too comfortable with using the word ghetto,0,
d,fat inbred room temperature iq nigger bitches should not be able to vote in british elections not only should british shitlords be able to vote i as a british american with <percent> british ancestry <number> miles away should have more of a right to vote in british elections than niggers,1,racism
d,@user started from islam raped modi and ended his powerful speech with laillaha ilallah there no god but allah and we will fight till end did not vote him but indeed it one of the best speeches i have ever heard,0,
d,@user i long for the days where faggots who tried to erect some satanic statue wouldve been shot on the spot,1,
d,@user @user ahh they did this last time to but the white person in front smh,0,
d,@user @user so a white person an come into your home and kill u and nothing will happen this is beyond irrational,0,
d,i called @user a dumb nigger every day for a month,1,
d,europe is being invaded by moslem filth the usa by mexican parasites say what you want about the north korean regime but at least they know how to protect their borders,1,
d,dont buy a mouse on media markt fucking niggers giving me fake logitech mouse turns off the middle of the ranked,1,racism
d,as long as you do not call them ugly kike whores you are probably fine my feminism allows men to respond to bitchy women as well preferably in a classy way myself included but i mean women like @user are classy only in maga fantasyland using words like dyke and faggot deplorable,1,sexuality
d,bruhh their outfits for kcon are all white yes it suits them 🤙 ❤,0,
d,@user if only the woman he allegedly 🙄 raped was able to block him this easily,0,
d,hello wombat today is going to be great with a small helping of queer never forget that you are a wiz kid who will win the day you will celebrate in avalon with bloody marys and sushi or so a little bird told me,0,
d,seventeen gay 🏳 ️ ‍ 🌈 seventeen bi seventeen lesbian seventeen pan seventeen demi seventeen poly seventeen nb seventeen trans seventeen ace seventeen gf seventeen queer seventeen lgbtq seventeen feminists seventeen woke seventeen everyone rights i fear no one @user,0,
d,isis taking control of a country is a bit like liam neeson being raped by tom hanks,0,
d,and yet you continue to associate with people you deem nigger faggots,1,
d,oy vey we would hear no end of vigils and prayers for innocent victims and of course no end of condemnation of white supremacy even when a zoo mali nigger drives over canadian pedestrians it white supremacy to blame be a good goy and learn your script lol,1,
d,i knew i was fucked up last night when i saw those black party buses full of white kids pull up to lion and said ah shit the colonizers are here,0,
d,i have given more money to broke faggots than i have sucked dicks honestly i am a bottom who takes care of my men,0,
d,@user coming from human stain that laughed at a child rape victim re victimized women that your husband raped and assaulted turned your back on a us ambassador military support as they were attacked killed sold us uranium rights to russia without congressional approval lame,0,
d,@user not one is squeaky clean sharlotans and schysters one big schlenter we have been raped by all the politicians not in my name,0,
d,@user i fucking hate you so much,0,
d,@user parties with leo room full of bad bitch and fine niggas,0,
d,gg raped by the goat,0,
d,she single cuz she can not find a nigga worth her time ✍ 🏼,0,
d,kamijou kept running and kicked a slightly dirty polyethylene bucket scaring a black cat away,0,
d,i am not blaming all white people but slavery kidnapping a group of people did not just happen jim crow segregation did not just happen mass incarceration of brown and black people did not just happen,0,
d,acts <number> <number> generation see st luke <time> for if god comes right now immediately he will find that the white devil people are virtually literally spiritually running rampant like loose cannons running helter skelter everywhere like chickens with their heads removed,0,
d,i do not wanna do ghetto shit with my friends i wanna do rich white girl shit period,0,
d,whatever white people do asians dont have to follow,0,
d,so they are allowed to be racist against us white british but we can not say nigger wog fukin hell if they do not want to here it the best thing they can do is piss off back we are they came from,1,racism
d,what a baby 😍 for example whatever go kill yourself said …,0,
d,i was gonna wear a sparkly slutty dress today but it all cold and shitty out and i am a lil bitch when it comes to cold days,0,
d,my solution would be to come out express the pain and mortification masc presenting black gay men feel on top of the already stigmatized experience of homosexuality resentment of heterosexuals the black church appeal to empathy and understanding apologize profusely,0,
d,@user progressives socialists democrats know their only way to stay in power is through illegal aliens americans know they do not care about us,0,
d,a nigga will hate you cause you moved on like bye bitch you ruined my life 😩 😩 😩 😂,0,
d,young niggas went sideways when they stopped listening to they barbers uncles and pastors,0,
d,and david bowie allowed a mean black woman drag queen in san diego destroy his career and had him locked up in a c y a prison camp,0,
d,<number> more shoe hits to sly and rock,0,
d,@user people centuries ago also raped treated black people as slaves and gassed jews we soon work out what is right and what is wrong and eating animals is wrong in our evolutionary history we have also been vegetarian,0,
d,i frickin hate profs that say they are not trying to trick you in quizzes and then make the wording for all the answers super similar to each other like way to go i hate you,0,
d,@user it not men fault you want to kill yourself more days than not i just want to make that clear,0,
d,@user @user as long as it not a white out only thing worse than all black jerseys and a blackout at night is all white during a white out under the sun,0,
d,my grandpa keeps asking me when i am going back to visit his conservative hometown <sad> the harassment was bad with my big hair and now that i am visibly read as queer bc short hair 🥴 🥴 🥴 🥴,0,
d,@user @user you all deadass write slave love novels where you fetishize white male slave owners sit this out,0,
d,according to islam arabic is the language of allah louis farrakhan is the only moslem i can think of who can not read nor speak it,0,
d,i would say obongo can be called a nigger as well as his beautiful wife man,1,racism
d,bloodthirsty kike is bloodthirsty,1,religion
d,i wish these retarded filthy sub humans would quit that you know what i find funny about this particular go round she whiter than the kike schumer talk about the pot calling the kettle names eh,1,religion
d,no sharia no cair no common core no muslin brotherhood no sanctuary cities or states our country our customs our way do not like it leave sharia law will never be accepted in america fran cifelli,0,
d,yea i felt like the one sane white caller on friday lmfao especially after the guy who said anything but <percent> is a nigger,1,racism
d,@user @user we do not have time for the black white man 🤷,0,
d,i just got literally raped and robbed by some charity,0,
d,man said dark skins should be raped and we should accept his apology because he apologised before brudda u should be kweffed,0,
d,so apparently if you leave your house and get sexually harassed assaulted raped it your fault because you left the house aint that the most f cked up thing i have heard in my entire life who says that cruel world,0,
d,this nation that we love is being raped by a man who would be king the founders listed this as their very greatest fear a man out for himself who would use other foreign powers to help him stay in power here we cant let this happen on our watch,0,
d,you can not say you support victims of sexual abuse harassment if you have actively said someone was lying about being raped in order to protect your friends reputation,0,
d,idk who needed to hear this today but the love of ur life is not a poorly nourished white boy with a nicotine addiction it was me i needed this,0,
d,in a cheap suit and professor of picking friends i am north and west citizen and refugee,0,
d,@user @user @user @user did financial stability save jews from holocaust do you have any idea how much jews during hitlar rein was rich and prosperous,0,
d,southerners are even dumber than muslims why you ask muslims cut the nuts off their nigger slaves,1,
d,@user @user @user @user umm some of you seem to have missed the part where the dictionary definition of neither lesbian nor homosexual include the word only exclusively just or any other denoting that either would mean attraction to only people of the same gender whoops,0,
d,@user there was a story about a girl getting raped by men in a mat and apparently they even inserted tw a chupa and ever since i have the same fear,0,
d,my ignorance proves i know nothing about this nigger comic i am good with that,1,racism
d,@user so now you use twitter and to do this presidential harassment,0,
d,not just a nigger an immigrant nigger so the church got extra culturally enriched by vibrant diversity 😑,1,
d,i am pretty sure trump has personal chefs that make nobu look like mcdonald sushi deniro is a chimpathizer mudshark cunt that washed up spaghetti nigger,1,racism
d,a nigger is shaped like a person but so is a gingerbread man,1,racism
d,a god dam kike only thinks about sucking babydicks and making believe they holy,1,religion
d,if you act like a nigger your future will reflect that,1,racism
d,dumb bitch friend do not let friends date let alone marry muzzie scum,1,religion
d,@user @user of course they are all white supremacists you idiot,0,
d,me too me too me too 😂 which one am i ☠️ big dick energy 🐹 big cute energy 👙 big bitch energy ❣️ big heart energy,0,
d,obama is turning the pigs gay in secret laboratories,0,
d,i raped david cameron because it sneezed at me on minecraft,0,
d,date of birth may 5 th deidara bot,0,
d,ok wtf do ppl rlly not know that dyke is a slur,0,
d,zia illuminates how dynamics of gender and trauma in kashmir have been transformed in the face of south asia longest running conflict providing profound insight into how kashmiri women men nurture a politics of resistance while facing increasing military violence under india,0,
d,tan communism is misunderstood france is the only man from queer eye i trust now,0,
d,a nigga got super drunk and walked home not drinkin till vegas lol,0,
d,get the fuck out of my country spic,1,racism
d,i want you goddamned boomer cucks to tell me how we are all the same and beaners are natural conservatives,1,racism
d,owaisi crying <number> rohingyas has never have tears for <number> kashmiri hindu pundits killed tortured raped driven away from their homes with anouncements 4 m masjids support of rohingyas b deshi muslims is for change demography for muslim majority to turn india into hell <number> hindus,0,
d,@user i wonder if anyone could do a study on why working class caucasians were given opioid scripts compared to white collar caucasians or african americans i think i know the answer,0,
d,dababy security explaining why he knocked out that dyke should not be as funny as it is,1,sexuality
d,like that vlad bitch breaking into your house and control your body to be able suck some blood nah fam,0,
d,i fully support yair netanyahu efforts in helping expose this evil international kike crime syndicate down with the jews down with the reptiles,1,religion
d,good evening i am a dyke,0,
d,last week i was out in angola and i came back to women killed by men now i came back from sa and you have raped and killed again dear men,0,
d,my left pinky toe is a hater hoe i am ready to cut her off too,0,
d,@user @user @user @user @user @user @user @user @user @user yes because threatening a girl with rape is a serious crime sharing her info on social media encouraging others to rape her is a serious crime too,0,
d,@user @user @user ahh racist white people quoting mlk when it clear they have not read anything more of his writings than i have a dream is my least favorite racist white person trope to be clear you are not interested in listening to the bishop or other people of color either,0,
d,@user im a slut and hoe,0,
d,@user reminds me of the drowned syrian refugee child whose visual triggered a hyper emotional reaction across europe,0,
d,hey england time to ban bridges white vans and vigils the <percent> of you that are sick of loser muzzies need to sack up and take matters into your own hands ban islam ban muslims,1,religion
d,<money> of buddha and bitches with beepers,0,
d,<number> soley tomasdottir patriarchy is built on women burning out,0,
d,canadians say the word nigger too much thier just dishing out from rap music and throwing it away your full of bird shit,0,
d,this sociology documentary on toxic masculinity and the construct of masculinity is making me have war flashbacks to when i d low key get jumped in the hallways but nobody did anything bc i was the faggot kajskaj,0,
d,@user @user another hoax against caucasians • is this crap that keeps happening to white folks our white privilege that we keep hearing about,0,
d,can yall dusty niggers engage im bout to start following the yts bc at least they gimme some ❤,0,
d,looks like we have some muzrat filth that has now ventured on to gab,1,religion
d,why is this dirty muzzie still free to cause trouble he no longer president so he can be prosecuted for anyone of his many egregious crimes what the fuck is the holdup,1,religion
d,niggas been debating quilly and meek since <number> lol,0,
d,notto post an unpopular opinion but crystal reed is still one of the most beautifulwomen,0,
d,a lot of white men from texas are currently offering unsolicited coaching advice to their significant others colts texans,0,
d,jongin is exhausted after he dance i see u and and solo stage of love shot in gayo daejun 😂,0,
d,@user @user the products after muslim invader raped hindu women killed hindumen giving gyan to hindus,0,
d,it inappropriate to tell someone you are going to skull fuck them because you are angry i will skull fuck you too if you all keep up this nonsense 😂,0,
d,@user the only election security that matters is national voter id with photo and chip it is a proven fact that russia did not affect the election <number> iota but illegal aliens voting democrat have corrupted our election process democrat voter fraud is real and threatens our republic,0,
d,2 k do not put out patch notes and you niggers got dial up internet so it ll be damn near <time> before we know what was changed,0,
d,q slur bi people saying dyke ain t it but saying bisexuals are not queer are not as oppressed as gay people definitely ain t it,0,
d,so the guy that works at kith drugged and raped a lesbian is that right,0,
d,idk why i hate faggots,1,sexuality
d,quit being a dumb fucking nigger and go back to your harley davidson magazines,1,racism
d,lol so sharpton was one of the first niggers to push the we wuz kangz horse shit fucking hilarious that nigger deserves to be drawn and quartered in front of his family for what he done with his miserable slimy race baiting existence,1,racism
d,if you are on twitter dot commerce here the racist nigger crying about white women being rayciss on sidewalks,1,racism
d,the most resounding reasoning i have seen to be happy for the destruction of net neutrality is that subhuman shitstain george soros wanted nn get fucked kike,1,religion
d,better yet if they embrace them so much they should start going in for fgm on themselves let them prove their muzzie love to us,1,religion
d,@user ‍ you can not get enough nigger cock can you,1,racism
d,plenty of kike christians like pelosi worry about your own kikes dumb pussy,1,religion
d,moslem are nothing more than cockroaches that need to be exterminated from the planet,1,religion
d,he joking around by not mentioning that she muzzie but focusing on the olympic achievement that omission is the joke it a bit subtle and not every tweets a winner baby,0,
d,listening to white women talk about voting in class and failing to convince their mothers not to vote conservative i am so tired,0,
d,made a priv so i can call players niggers,1,racism
d,<number> years in beto unit for shooting a nigger in the face you,1,racism
d,lol you keep typing fuxc you dumb cunt you paki trash are way too dumb to even fix your auto correct,1,racism
d,pan you cheater you are no newfag you are an expert on bloated kike identification,1,
d,@user actually some middle easterners are caucasians but not white,0,
d,i am so happy we got rid of that disgusting navy blue belt thing from last season kit the all white kit looks so clean,0,
d,it irritates me the way these african nature shows all give the animals names like those of their nigger poachers the animals themselves are of course outraged,1,racism
d,i have an africana class tuesday mornings and i never can make it it too early in the week to be in a room full of white people talking about black people,0,
d,oh really bo but you a wanker hax me lets play ball big nigger donkey,1,racism
d,<number> with regard to the disastrous initiative taken by the jews with this most fundamental of all declarations of war the slaves revolt in morality begins with the jews a revolt which has <number> years of history and which has only been lost sight of because it was victorious,0,
d,read u in the @user @user re the mb municipal v the lgbt community tho beside the point i ask u as a gynaecologist who knows how the reproductive system works what happens to haman kind if we all chose to be homosexual u a real comic,0,
d,further circa <number> mild retardation was marked at iq <number> once the jew headed uncivil rights nigger promotion scam was underway it was realized niggers mean iq is <number> mild retardation so they lowered retarded to <number> on paper but everyone knows niggers are retarded mentally,1,
d,nigga just do not wanna google jim jones hahaha let that corrolate with that kanye cult 😂 😂 🤣 🤣 🤣,0,
d,market tops are made in violence market bottoms are made quietly old wall street adage,0,
d,<number> would you like your nigger tote in the traybon or the michael brown size sir,0,
d,season <number> of 90 day fiance i have feelings about this seemingly cute couple danny white pa and amy biracial south africa,0,
d,@user i was just reading a bs a thred on this topic 🙄 😑 🤦 🏽 ‍ ♀️ it blew me the comments that were made and conclusions that were reached ugh,0,
d,how about fuck off and eat shit you yid bastard,1,religion
d,so five beaners will not be collecting welfare,1,racism
d,trump needs to fire that kike rod rosenstein he should have known you can not trust a jew,1,religion
d,and black women muzzee wetback statues being erected,1,racism
d,okay but does the k being all white make anyone else uncomfortable or,0,
d,normal in nigger land,1,racism
d,okay that shower scene was pure gay energy there is literally no heterosexual explanation for this harringrove stranger things,0,
d,more kike propaganda in europe almost no one circumcises their boys it genital mutilation,1,religion
d,@user @user tell that to trayvon or any other dumb nigger that got shot beating ontop of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,1,racism
d,@user @user i fucking hate you 😭 😂 😂 😂 😂 😭 😭,0,
d,@user @user @user @user @user the oversexualization of queer identities <number> electric homophobic boogaloo,0,
d,it why i always advocate so strongly for following nonwhite people queer people disabled people on social media reading listening hearing us talk about what important to us which sometimes will be identity related sometimes not hearing what our daily lives are like,0,
d,@user @user i do not know if i can ever forgive them for the episode where they said faggot wasn t homophobic or the one where one of the dad transitions into a dolphin because they are constantly parroted at lgbt folks even today,0,
d,now that article <number> has been triggered let us take a moment to think about the people that made it happen dirty stinking paki bastards,1,
d,@user @user @user the fact you are using the word triggered incorrectly and stating false claims does not erase the fact you claimed it okay for you to rape women,0,
d,@user here is how to end sanctions on syria <number> expose the white helmets via select committee senate committee <number> show how ngos reporting on syria rely on white helmets <number> show how this collapses the entire edifice of lies <number> show how assad should be backed against jihadists,0,
d,fuck these moslem mongrels pity the average brit hang the rest,1,religion
d,rah digga telling eddie murphy to stick to his guns and not change like he wore a bad outfit he was calling people faggots ma,0,
d,u fucking kike troll eat shit with your nazi obvious cuckfaggory,1,religion
d,@user @user i gotta go right there just something about white ass cheeks that drives me crazy,0,
d,does that fucking niggerfaggot of barry soetoro has nothing better to do than sabotage the efforts to save the west,1,
d,you fucking cucktards are the ones running point for antifa y all are the real wignats @user is going to talk to the fbi about the criminal acts of antifa terrorists he shouldn t do that oy vey goddamn kike ass mother fuckers,1,religion
d,@user ‍ hope you die from all the nigger aids anglin gave you you are a fucking weirdo not to mention your posts are fake and gay,1,racism
d,niggers kill <number> to <number> a yr the kk has some catching up to do it it wants to be worse than niggers are for niggers want to go nigger hunting muh man,1,racism
d,everywhere they are at least <percent> of the population not to mention all the nigger sponges they r importing from afrikanda,1,racism
d,got a twitter account suspend so here i am nigger nigger nigger jews are duplicitous and you should not cuck for them,1,
d,and stop buying content from girls with boyfriends social work should be for women who have no other means to support themselves you know how selfish and stupid you look basically lying to the men fapping to you so you can buy overpriced festival tickets kill yourself,0,
d,jealous people are special lol like even if you kill yourself for them they will still be jealous that you are resting in peace 😪,0,
d,@user i adore the plump all white one reminds me of one of my boys <happy> i tried one of those kobo sp dog treat dispensers and my lot just ate through it to get at the treats lol love how happy they all look x,0,
d,they all look so good in white 😭 💗,0,
d,@user hey i have a rd account but my links are all white and i cant tell which links are rd and the free ones how do i change the color of the links are the links the deb ones thanks for any help,0,
d,if u use ace discourse as a joke i fucking hate you 😙,0,
d,as usual it was just another pussy hat wearing faggot and dyke march,1,sexuality
d,i knew we d get the tareeqs and antwans to finally figure out those beaners are overing on all the free shit lmao,1,racism
d,@user @user @user agreed but context for her anger is important perhaps a if you get raped by a liberal i hope you are forced to carry it to term would have been better,0,
d,the only people that hang outside of rofo are ghetto people and old men with there yee yee trucks,0,
d,levi to the gps i am going to come up there into that screen and knock that bitch out,0,
d,i do not listen to niggershitbullshit,1,racism
d,@user @user why does a bangladeshi who comes from a muslim country need to be a refugee in a hindu country leaving muslim country behind try to find the answer if you can not that your answer,0,
d,@user shut up nigger,1,racism
d,@user @user this is difference between illegal muslim refugee who are rohingyas and all the muslim please talk with some sense,0,
d,no way faggots and dykes should be allowed to adopt they use children to further their perverted agendas,1,sexuality
d,pussy nigger loving loser,1,racism
d,@user when are we going coon bashing,1,racism
d,fucking kikes and kike lovers,1,religion
d,you wanna defend this hasbara kike thot too,1,religion
d,corrupt moslem cop covering up protecting moslem attackers of a white british woman only one way to sort this lot it not petitions or protests moslems are the problem,1,religion
d,pigs are heavily discriminated by racist muslims who think pigs are a worthless lifeform while placing themselves above all else,0,
d,these little niggas really riding around in my moms car and weve been tracking it for <number> minutes now whew shoutout to the sprint drive,0,
d,@user what about kahmiri hindu pandit when this kashmiri muslim genocide in <number> <number> milion hindu pandit migrant still spend their life as refugee <number> hindu pandit kill many woman rapped by kashmiri muslim,0,
d,moslem hair cut,0,
d,uh wow just checked their dates and wtf chungha rb on 3 rd oct and superm on 4 th oct are they going to kill all of the multifandom fans,0,
d,@user unite yo stop hate injustice agains blacks over the years blacks always been brain washed and tricked by white america,0,
d,@user and about kashmir did kashmir wasn t locked down by jihadi after burhan wani death for six month now they have problem because kashmiri are muslim they have not problem when <number> kashmiri pandits were kicked out of kashmir by those radicals,0,
d,@user i went to see her in black ass baltimore and it was all white,0,
d,@user @user how about <percent> refugee tax on all filmi related incomes of actors actress etc after all the poor need to be fed and clothed,0,
d,ana navarro is a spic cunt that needs to shut her commie cock holster these pieces of shit declare war on us every time they open their ugly commie mouths how long until enough is enough,1,racism
d,she a nigger vote no regardless of the lies your fed she a fucking nigger,1,racism
d,you just mad that i troll like a boss who happens to be a lady @user thinks i am not a rate faced kike or worse i will go with his instincts,1,religion
d,@user ‍ he did not leave me he just took a holiday with esmerelda the greasy spic maid,1,racism
d,jews are both a race and a religion and i called him a kike because he admits that he a rouge zionist but i guess he could just be a kike sympathizer,1,religion
d,does anyone else feel like we are watching a horror movie where the white person is sleeping and africans and muslimes are breaking into the house fuck islam cant trust blacks,1,
d,going to be doing a stream on nick fuentes this kike faced faggot soy boy shortly only white nathionalsit are welcome starting in <number> minutes or so kick nick soy boy nick patrick 2020,1,
d,that was a mistake i can not believe moslem rebels called themselves milf was recruitment made through adult magazines wanna go to war and blow something up call milf,0,
d,@user yo baby got that all white range she like a nigga,0,
d,my new bit is saying <number> million jews died in the holocaust and logging off,0,
d,@user @user the talk is about refugee indian muslim are indian citizens literally no one is talking about evicting them so please do not show your hatred for hindu and your ignorance here,0,
d,edge smedge have you believe this gay old horse of affection,0,
d,jeremy corbyn launches his operation barbarossa the fucking clown shoe,0,
d,them scam us with white blackberry black blackberry,0,
d,just had kabitch to the jeep,0,
d,you all i lost one of those little white bitches i cant find my left airpod it over,0,
d,joker <number> <number> ya esta en mi top <number> versiones del joker joaquin phoenix mark hamill y heath ledger,0,
d,@user kashmiri pandits run from their houses in fun they announced threats from mosques for themselves they killed themselves and they even raped themselves to defame kashmiri muslims,0,
d,@user i personally think u can practice both of them at the same time but homosexuality is seen as a sin in islam i think u can be both but ur religion and belief punishes u for something u didnt even chose,0,
d,@user and getting a slap on the wrist wonder how it would be if a <number> year old nigga stabbed a white boy smh,0,
d,@user @user it hard for some to wrap their minds around how abusive women can be,0,
d,no city life degrades with each nigglet born out of wedlock <percent> of them,1,racism
d,why has this happened mr kike lover they were expelled <number> times in previous civilizations chosen thiefs of satan is the problem of humanity if you dont belief me ask jesus he too was a national socialist then jews killed him you are missing the bigger picture mr kike lover,1,religion
d,i agree with you it all boils down to girl woman upbringing but point is that only a white man would do something like this not beaner or nigger or whichever other species of coloreds,1,racism
d,@user deeply concerning ffs bbc bias bj was alleged to have touched a remoaner leg twenty years ago he denied it he not jimmy feckin savile condemn labour instead who turned a blind eye to hundreds of children being raped by grooming gangs in rotherham bb cfakenews,0,
d,@user @user jani look after baar afghan where <number> women were raped by us soldiers,0,
d,@user @user do not let trump know he will cage them for being illegal aliens,0,
d,@user justice must be there without seeing color caste age male female white black hindu muslim bjp congress aap aimim or any inquiry by independent agency will be better than todays agency,0,
d,@user oh bitch i hate you 😂 😂 😂,0,
d,fuck you kike,1,religion
d,viola liuzzo that dumbass yankee freedom rider bitch who was killed while driving a nigger agitatir around deserved to die,1,racism
d,why are there tv commercials featuring ugly nigger bitches checking their dna humans do not care and are repulsed get rid of that nasty jew fetishized shit,1,
d,hard to out kike the kikes politics is their game hopefully gen zkb will figure a way to oven them all,1,religion
d,so you are who kike central sent to gab to stop shoah <number> electric boogaloo i realize team kike is spread thin with so many websites to keep the goyim from knowing on but fuck how well are you sleeping these days,1,religion
d,its probably bcz you are dumb thats all you do not have to be muslim to see beast of the field <number> are fucking up all white countries trying to sink us and hoping to make world brown all start with yid plague,1,religion
d,that shit doesnt even make sense so yes for wetback lmao,1,
d,priceless intro to gab i will follow just because you said shithole country lmfao welcome to gab home of the anti semites also home of the muslime and nigger haters <happy>,1,
d,is not georgia tech a nigger school,1,racism
d,of course because steve jobs was a gay faggit kike himself,1,
d,jihad is voorgeschreven in de islamitische geschriften elke moslim is hiertoe verplicht dit hoeft niet altijd gewelddadig te zijn maar kan ook via rechtszaken leegzuigen social stelsel afdwingen privileges infiltratie enz,0,
d,dont kid yourself you look like a cross dressing faggot himey boy now take a hike kike,1,
d,let the kike sluts chase us its nice to feel wanted however i rather chase women of my own caliber,1,religion
d,@user trump should tell them to go back to where they come from but we know he will not 🤷 🏿 ‍ ♀️ he only says it to brown people,0,
d,@user shut up ching chong,1,racism
d,@user @user mcdemocrats are mcpushing mcpeachment because they want to anger illegal aliens into mcvoting operation too big to recount 2020,0,
d,@user noice i got the silver one just cuz i am a white hoe and that the closest color i could get to it 😂,0,
d,@user and wtf gives u the right to call white people crackers if ur trying to fight against racism,0,
d,i have zero tolerance for white nationalists misogynists transphobes islamophobes rape and sa apologists nice guys tm racists and ableists if you feel like any of this applies to you please fuck off,0,
d,if you are white and say the n word you are tacky and i hate you,0,
d,i am a slut for white wine and finger foods,0,
d,oh cramps i hate you so much 😭 😭 😭,0,
d,tossing subs oki dok nigga,0,
d,i have developed a huge crush on females with shaved heads beautiful bald bitches,0,
d,you ask niggas to be your peace and they end up being your piece of shit 😂 ✌ 🏽 june 29 wet it up pool party,0,
d,inadvertently released black snow on the web,0,
d,at that time there was also one young homosexual male prostitute riding in the boat,0,
d,gold poppin bugatti brown gangsta shit this nigger,0,
d,serious question does this kike not understand he is rich follow up what exactly does he imagine rich to be if not him,1,religion
d,@user no i mean white is a term used specifically for europeans caucasians in racial terms that is a parody a a account tho 😛 one of the best taking potshots at woke liberal leftist islamist cabal,0,
d,@user @user @user i copied your comments and put homosexuals in the place of trans women so i did not put any words in your mouth but your so far gone in your transphobia and bigotry you will never see that,0,
d,@user this is a win for the dykes,0,
d,@user @user on the contrary i have seen many a uu congregation piss and moan about racism bigotry all white congregations that is self righteousness is an observable state,0,
d,there is no greater endorsement than condemnation from that filthy kike soros,1,religion
d,we can not call people faggots or do asian accents anymore that all we have got the only two kinds of comedy,0,
d,i miss the old queer eye where they d turn the straight guy into a slutty club gay with snake skin boots and frosted tips and instruct him go say shit like yo it fresh,0,
d,@user @user @user acc is a fucking joke and bama already prison raped the second best team in the sec clemson best the 6 th best team at best in the sec by <number> keep drinking the kool aid home boy,0,
d,if only there were a president with the balls to deport this spic idiot,1,
d,@user let m stay in a moslim state area the wives i mean the children under <number> — let m get adopted by normal australians,1,religion
d,jews have not and will never be white anybody who suggests otherwise is either a kike or a race traitor and deserves a gassing,1,religion
d,meeting irene was probably the best thing ever in life i love that bitch ♥️ my dog forsure,0,
d,i would invest in gab but contrary to popular belief i do not really like being called a nigger online,0,
d,fucking kike loving magapedes kys you sniveling faggots,1,
d,need them white malteser truffles in my life,0,
d,it very telling that his mentions are full of white and mostly middle aged people telling him how right he is and how much they can relate the lack of self awareness will always astound me,0,
d,@user i can not even decide who to look at they all look amazing,0,
d,shut up hapa nigger,1,racism
