dataset,text,label,multilabel
a,#Caliphate,0.0,
a,@user When Brexit doesn't deliver the racist's aspirations they'll find some other excuse to continue their hate peddling.,0.0,
a,@user So does that mean Sodomite symbolism will be banned as well?,0.0,
a,"Nigerian men don't give a shit about women. Lol. They'll laugh with your abuser online, drink and party with him, and even when he's being arraigned for physically assaulting an innocent woman, they'll line up to take selfies with him. URL",1.0,
a,MIDSOMMAR contains raw feminine energy and heeeavy relationship dynamics. It's also divisive. Mine the replies here for lots of published reviews/analyses from femme and non-binary perspectives. URL,0.0,
a,"You patriarchy princesses can't even justify your own humanity without mentioning the feminism you hate. The patriarchy is dragging you in that tweet, and you wish you could stop it but you hate feminism. 💀💀 Face that patriarchy prince squarely and leave feminism out. URL",1.0,
a,She is always ready to fuck her fuck several people at the same time. She shares her photos and videos as she fucks her completely free! You can also fuck her with friends or enjoy the photos and videos of this slutty whores! Want to meet her?😉👇 URL,1.0,
a,Y'all say SimoneB not funny cuz of xyz but let these weak ass Nigga comedians just slide..they shit definitely don't be funny but of course women gotta be perfect and up to y'all wack ass standards or y'all gone bash tf outta us,0.0,
a,"Jst nw when I wanna enter a shop,1 Indian guy (20s) was cmg out the same door. Since I reached the door first, I hold it open for him. With a very wide smile on his face, he said 'Nandri Bro'. 😍 This is how we, Indians should behave. Not pandang like I raped you 😒",0.0,
a,Fuck her brains out URL,0.0,
a,Not fun fact - when you're a disabled woman many non-disabled women will do it to you too - as well as men of course. Pats on the head. Hand on the knee like I need reassuring. It's a lot.  URL,0.0,
a,PAY THESE WOMEN WHAT THEY DESERVE YOU COWARDS,0.0,
a,"Fascinating introduction to global patterns and trends in studies of LGBT issues. Open access, too. URL",0.0,
a,"As you may be aware, San Antonio is experiencing a high volume of migrant families seeking asylum in the US. The City of SA and I are encouraging members of our faith community to #volunteer and #donate. Attached is a flyer with more information on how to lend a hand. URL",0.0,
a,"@user since all you know how to do is spew the proverbial diarrhea by your hate for America, do America a favor and crawl back to Somalia and live in your little cage like a rabid rat. Ilhan Omar Slams America to 400 High School Students as 'Unjust' URL",1.0,
a,"Message of Mrs. Maryam Rajavi @user in the @user Our Mission: 'Freedom, Democracy and Human Rights for Iran' - URL #IStandwithMaryamRajavi #FreeIran",0.0,
a,FUCK YOU MOTHERFUCKER INDIANS,1.0,
a,"@user @user One of the requirements to be a Christian, and it is one of those rock solid foundational things alongside belief in resurrection, is that the bible is the infallible word of God. You and I may see that is not valid. Christians are required to believe that to be Christian.",0.0,
a,"Thank you to all the talented black women journalists who came to our ⁦@QueenSugarOWN⁩ press conference at #EssenceFest. We appreciate you. We respect you. We see you. Onward, Sistren! URL",0.0,
a,Iran's New Global Terrorist Network  URL,0.0,
a,I can do all things in him who strengthens me. - Philippians 4:13,0.0,
a,@user @user Independent investigation of truth.. That is what the Baha'i faith stands for.,0.0,
a,"@user Anger is not the word, Megan. I'm offend by your comments and unpatriotic behavior. Grow up. You and your team represent the entire USA, act like it.",0.0,
a,Both you bitches suck smfh,1.0,
a,America has become the forced exportation of sodomy and degeneracy. America has become the world's shopping mall. America has become a free shit dispenser. America has become a state where the people's who founded it are reviled. Let the BBQ's and fireworks commence on schedule.,1.0,
a,"@user It is time to throw the glorious notorious tribe of the U.S.A., the ordained by God as uber alles, the killer of children, into the garbage bin of history with a strong flush down a toilet or in a cesspoolt!",1.0,
a,@user aww booboo - does the nasty woman intimidate your minuscule manhood? 🤣🤣🤣🤣,1.0,
a,"@user @user Tiana is based on princess and the frog story, they can actually change her story and race if they want to. If you say a story has no significance to a culture, you're saying its100% ok to take someone else's folktale and replace it for 'diversity'. Does that seem fair? URL",0.0,
a,Some are just great black mothers,0.0,
a,Quit calling women gold diggers. Y'all don't have any money.,0.0,
a,"I'd pull your hair while I fucked you up the ass — You probably have a micro-penis, it wouldn't even fit lol URL",1.0,
a,15 minutes ago Stormy Daniels was a feminist star and the face of the modern woman now I guess we are back to ragging on strippers. Hard to keep up. URL,0.0,
a,@user @user @user @user @user @user Judaize. Same offence used by the Inquisition to persecute Jews in the 15th and 16th centuries.,0.0,
a,"I need to get it off my chest  ""fuck you niggas"" 🗣",1.0,
a,Fuck a bitch named Uterus.,1.0,
a,"FACT: Minorities have risen due to President Trump's policies  Dems despise self reliance esp successful minorities while marketing victimhood and promoting black genocidal ideologies Democrat message: Enslave minorities esp blacks, through groupthink  #Blexit",0.0,
a,@user @user @user @user @user @user @user Gender reassignment is a protected characteristic. That equates to using the appropriate facility for your (self identified) gender. It's just a different word.,0.0,
a,"Spending several hours with other Bi folx has been reassuring. To know that my experiences are shared, that my worries are the same as others. That I'm not alone.  We had so many different experiences of coming out & being out. Of growing up. Of relationships.",0.0,
a,"Don't worry...your people will be lynched using your favourite ""Allah ho Akbar"" URL",1.0,
a,"@user @user @user @user Even if that's the case - and legally it isn't entirely, since trans people are legally allowed to use the correct changing room etc- that doesn't mean it has to continue to be that way if it's hurting people and not providing any additional safety.",0.0,
a,"Also, Fuck Gita, Fuck Pali Canon, Fuck Bible, Fuck Koran, Fuck all 'Holy' Scriptures. Nothing should be held sacred. As a wise man once said, Believe nothing no matter where you read it or who has said it, even if I've said it, unless it agrees with your own reason & common sense URL",1.0,
a,🗣🗣🗣Friendly reminder: Diversity and Inclusion efforts shouldn't exist to support JUST white women.,0.0,
a,STOP Genociding The Amhara People #TPLF & #OLF @user @user @user @user @user,0.0,
a,"From the depths of fire and blood, we give the glad tidings of dawn to the masses, and the promise of freedom of the Iranian people. Our tradition is fighting for our rights even if our faces are covered with blood.. #Iran #FreeIran  17/18",0.0,
a,"You and your liberal fanatics with your thirst for power by importing new voters aka illegal migrants are hurting the workers of America by suppression of wages and what jobs do you think will be available for uneducated, unskilled illegals?",1.0,
a,"If you don't disparage, complain about, & look down upon white people, men, and straight people, you aren't a Democrat in good standing. It really is just that simple in these ridiculous times. URL",0.0,
a,@user @user @user And Then your country does not play just Of Pakistan .The had showed their real face and Instead the beat sportmanship in that match Now They have reap what they sow before.,0.0,
a,"When straight couples watch the office together, that's sraight pride",0.0,
a,"@user @user look i agree with the main body of this (it shouldn't matter that ariel is black) but you're insinuating that disney cares about black kids and minority representation and that's just a blatant lie. disney doesn't care about that, they care about profiting off the controversy.",0.0,
a,"I remember, back in 2009, my father was told that there are 10,12 children brought by some suzuki driver to Nishat Chowk in Mingora and people were asked to take them home as they had lost all their family members in the bombing.",0.0,
a,"No, #Atheism is NOT a mental disorder. Your #bigotry is your mental disorder.",0.0,
a,"US women's national soccer team co-captain Megan Rapinoe didn't realize she was gay until she was in college. ""It's so embarrassing because I'm just very gay but... as soon as it clicked... I was like 'ah! she has arrived. She's here. Her life is beginning.'"" URL",0.0,
a,"Dumb stupid hoe, the fucking CHEEK, I beg I don't even CHAT to her, omg please I will drag a bitch",1.0,
a,I wish every girl was like this. Girls stay complaining about how other girls look when in reality we don't give a FUCK about what they have. I stay hyping my girls body up cause I LOVE whatever she's got URL,0.0,
a,"@user You are a tiny little man with a tiny little penis afraid of what you might do when you're alone with a woman. You deserve every ounce of mockery, you fuckstick.",1.0,
a,"@user I grew up hearing similar lines of thinking: ""If Christians have the Holy Spirit we should be the best at everything!""",0.0,
a,I WANT TO SEE EVERY WOMAN IN AMERICA TAKE A STAND AGAINST EVERY PREDATOR INVOLVED IN THE SEX TRAFFICKING OF YOUNG GIRLS. And its gonna sting.  The fact is these Old men have gotten away with this their entire lives.  Will you... URL,0.0,
a,@user @user @user @user Right. Because POTUS shows so much respect for our flag and women. #Hypocrisy URL,0.0,
a,Go fuck yourself you ugly Jewish boy,1.0,
a,"even john ""i'm not a homosexual"" egbert thought candy karkat was hot so it's canon",0.0,
a,Gtfo with your misinformed BS.  This woman has respect for the flag and our country.  Trump supporters could care less she is a lesbian.  Stop with the nonsense and lies @user URL,0.0,
a,Blindfolded anon bottom slut taking Load #4. #gayslut #gaybreeding #gaysex URL,0.0,
a,"@user @user @user @user @user Not when ""self determination"" really means 'as Jews, for Jews, over and above others', because that is supremacism. As a general rule we frown on that sort of thing in the 21C. But it seems you don't. #Zionism",0.0,
a,"....done a great job of reducing crime in the African American Community because more African Americans are at work today. Trump is not a Racist, he's a Businessman. Because he's a great businessman, he's pushing for lives to be better."" Michael Brown, CEO, Hydromatic Tech",0.0,
a,@user Bht shukrya its a great honor for me. ALLAH ap ka muqaam bht buland frmay izat ata frnay r hr wish mukaml frmay amen duao me yad rkhiey ga😊☺,0.0,
a,"Welcome to a world where a person can't practice his/her religion freely. Belgium, France, Quebec (in Canada) you man are twats",0.0,
a,Afghans have been tired of war Forty years have begun to understand their lives Do not hesitate to ask the respectful political groups to gather together to bring permanent peace in their beloved country.,0.0,
a,"Do you see this? While we were all going crazy over Trump and his stupid parade, this was actually happening!!💔 A migrant lost her fetus while in Border Patrol custody on July 4 URL",0.0,
a,@user Nah fuck that hoe,1.0,
a,Is this the behavior America is to except coming from the women Who are demanding respect ....Despicable.... URL,1.0,
a,If a mentally disturbed woman thinks she can challenge the writ of the state & put #Pakistan on a path of destruction. You are a fool. A few of you and 200 million patriotic Pakistanis on the other hand who love their country.  کسی کا باپ پاکستان کو نُقصان نہیں پُہنچا سکتا,0.0,
a,thankful for the women that i know.,0.0,
a,"Recently everytime I go to the chick fila some 16 year old girl who works there will be like "" I like your nails ☺️"" like as if your CEO doesn't throw faggots onto a burning hot grill Gtf out my face",1.0,
a,Hopefully these South Africans won't launch a Xenophobic attack on Nigerians living in S.A as retaliation! #NGARSA  #SuperEagles,0.0,
a,"That these arrogant, hate-filled, morally bankrupt lesbian ""women?"" act like girls soccer matters is delusional. They are a disgrace to the United States.",1.0,
a,#PunguzaMizigoBill2019 will end the historical and perennial gender imbalance in leadership. It assures women as as respected as leaders as men especially in elective seats URL,0.0,
a,"When disaster strikes, Southern Baptists are there. In response to 6.4 and 7.1 magnitude earthquakes in California, Southern Baptist Disaster Relief volunteers are assessing the needs and providing assistance. URL",0.0,
a,Ahh. Those religious beliefs that also are ok with plagues. Fair.,0.0,
a,Did not get shot = White people smfh,0.0,
a,"@user Islam does not align with our Constitution! I would love to deport your treasonous corrupt ass by catapult! Islam desires world domination, you'll never get it you evil bitch!",1.0,
a,"this smells - from the headline to the laughing emojis, both trying to humiliate a woman who learnt quite a difficult language and the nation which speaks it URL",0.0,
a,same god that turn water to wine gonna turn ur bitch to mine 😇,0.0,
a,"""If you do all three I might appear next in front of you~"" 💬 to fuck her tits  ❤️ to fuck her pussy  🔁 to fuck her ass  ❤️+🔁 to breed her and break her mind making her your slave #STOLEN URL",1.0,
a,I rather die from my birth control than to have any of these niggas kids,1.0,
a,@user Hell nah and she's white but I think she use to be black in a past life or something,0.0,
a,I'm sorry But a bunch of Niggas Sitting here Looks Gay 🤷🏽‍♂️,1.0,
a,"this nigga just called macaroni and cheese ""the white man's diet"" LMAOOOOOOOO y'all are weird.",0.0,
a,Free immigration legal screning clinic! If you have questions related to your immigration case bring all documents pertaining to your case to receive a free consultation. URL,0.0,
a,"Finger it out and feed it to your pathetic, black cock worshipping cuck of a husband URL",1.0,
a,Fuck: Kikes Spicks Niggers Faggots Trannys Commies Faggot niggers  Dirty Zionist Kikes Jews Jews Jews Dune Coons Your mom Anal gaping aids carrying faggots Jews again Talib Kweli Donald Trump  Niggers  Jews And Jews.,1.0,
a,"just the term ""rocker chick"" makes my blood boil",0.0,
a,"Hapy #humpyday  Retweet, If you would treat me like a bitch in front my hubby #HotWife #Cuckold #Cuck #QueenOfSpades #SlutWife #Qos #CuckoldGoals #BlackBull #SnowBunny #BBC #RidingCock #WhiteWife #IRgoals #HotwifeLife #BareBack #QueenofSpades #AmateurArmy #Cuck #wifesharing URL",0.0,
a,"@user @user God & Allah are the same, you illiterate cracker.",0.0,
a,"@user I'm black, Gay, Republican, a Trump supporter, and have PLENTY of conservative allies. Stop using this tired internet rag to divide people.",0.0,
a,She is a cunt,1.0,
a,@user Best is just to ignore them. I'm still going to teach jesus peace whether they like it or not.,0.0,
a,@user @user @user @user 3 guys stomping the crap out of 1 tiny raghead like raging gorillas? And that's self defence to you?If that's your take on this then you're just a dickless POS like them.,1.0,
a,I ain't met a bitch wit over 5 bodies,0.0,
a,Send them back to Africa.,1.0,
a,"Commemorating the 10 year anniversary of the ""Urumqi Massacre"" which took place on the 5th of July 2009, #Uyghurs all over the world took to the streets in protest of the #Chinese government's oppression against the #Uyghur #Muslims. 👇 URL URL",0.0,
a,@user Westerners need to take of their animated glasses and see Mulan for what it really is. It's a Chinese war legend so there's no room for people breaking into songs and comic relief characters in this realistic retelling.,0.0,
a,@user So you think that Colin Kaepernick shouldn't call himself Black?,0.0,
a,@user he is right you are a hateful bitch. you belong back in somalia banging your brother.,1.0,
a,@user @user @user @user Who highly acclaims he Bible per chance? I guarantee it isn't any scholar secular nor religious. Facts are facts and we can show the Bible isn't factual in the main stories it represents.,0.0,
a,"@user @user @user @user Go do Thalaikoothal on ur mom, then go pray to a cow, after that take a shower u gucking smelly sewer rat",1.0,
a,🎀 Take the pink pill 🎀 Become a bimbo slut for My amusement. URL,1.0,
a,A Woman who dont cheat deserves everything she ask for and more 💯,0.0,
a,"Nothing worse than a hoe offering you relationship coochie, go to hell you filthy whore.",1.0,
a,"korea, where a female celebrity going braless in public is more of an issue than a male celebrity's sexual assault case. (ranking is most viewed articles) URL",0.0,
a,"We love strong, hardworking women supporting other powerful, fearless females! 🇺🇸 @user loves @user URL",0.0,
a,"We were attacked by Russia. We should strike back by ejecting all Russian diplomats, freeze all Russian bank accounts, withdraw our diplomats from Russia and eject all the pregnant Russian women in Florida that are coming here to give birth.",1.0,
a,"Stop abusing women. Stop being gross and creepy !  Offenders should never be allowed to work in public service .  Prosecute them for their crimes.  It's time to eliminate this from government.  Elect Women , we will fix this .",0.0,
a,"Is it wrong for feeling that way , as a pro black man I can't put my expectations on the next person because their black",0.0,
a,GH are total pleasure! #gaylondon #gloryholelondon #gaysex #gay #oralsex URL,0.0,
a,u can't boss up if u stay pressed about what the next bitch or nigga is doing,0.0,
a,"I think my choppa gay, I pull him out the closet URL",0.0,
a,"📷 If Sasha de Sade was transformed at The Sissy Institute, doesn't that mean you maybe should? Do you want to be trained to be a PORNO SLUT like she is? Who wants to learn to transform like Sasha? URL @user @user @user @user #sissy #ts",1.0,
a,These niggas need to get murdered URL,1.0,
a,@user Your racist against white people...and so you know they are people too....@IlhanMN is the epitome of #antiamerican,0.0,
a,Your a RACE BAITING BITCH THAT IS PLAIN ASS IGNORANT. GET THE FUCK OUT OF OUR COUNTRY YOU TERRORIST AL-QAEDA WHORE,1.0,
a,Human Rights Foundation (@HRF) calls on Liam Payne to cancel Saudi Arabia performance URL URL,0.0,
a,"@user spreading lies per usual🙄  The ""Palestinians are indigenous to Israel"" is a lie. History lesson for the Left: Palestinians are Arabs. Arabs didn't conquer the area until 700 years after Jesus was crucified. Jesus was not an Arab.   URL",0.0,
a,@user @user Where are the German men? Get off your asses and take care of this problem.,0.0,
a,"Ladies & Gentleman, I am for: • Ending PC culture • Ending censorship, of the Right • Traditional Gender Roles • Skull Science • Ending the degenerate Trans story time • Ending The Great Replacement • FREE ABORTIONS • LEGAL WEED SO HOW DARE YOU CALL ME RIGHT WING!",1.0,
a,"Stupid people are inviting their own ruin by electing these ""(religious group)"", Muslims. Those I do not endorse dehumanizing descriptions of them I am certain they will not treat us""infidels"" humanely when they increase their numbers. URL",0.0,
a,Ilhan Omar leave the USA AND go back to hell from whence you came. Take SARSOUR with you. You are both anti-American bitches who hate this nation and we want you to leave. You're both hypocritical liars who hate this nation and support terrorism.,1.0,
a,"The moment theists bring morality in the debate to prop up their imagined deities, they ought to know they've already lost the battle. URL",0.0,
a,"i rlly dont like homophobic guys, you talk crap about the gays ill burn ur house down. id never date someone like that",0.0,
a,@user @user if you don't shut your gay ass up😭,1.0,
a,I can't even TRY to put myself in the same mindset of this dumb ass stupid ass 2 braincell ass bitch URL,1.0,
a,If I wasn't gay before seeing this i definitely would be after URL,0.0,
a,I fucked her once she put my name in her bio ON GOD 😂😂😂,0.0,
a,homosexuals are completely sent by god to test our faith,0.0,
a,"@user @user @user You need the guidance of the Holy Spirit to fully understand The Bible, read Hebrews ch. 1 vs 8 and see where God The Father Called His Son God.",0.0,
a,@user @user Muslims ARE evil! They HATE US AND AMERICA! TAKE ALL OF THEM AND KICK THEM THE FUCK OUT!,1.0,
a,@user @user @user @user @user @user @user @user @user Suck on those tits and proceed to titfuck you and cum on you afterwards,1.0,
a,All this hoes will never be on her level 🥵🥰❤️,0.0,
a,Idc if ur trolling but if ur black saying awful things about ur own race then ur most likely a self-hater in rl and need to seek help 😳,0.0,
a,"Why didn't anyone call the cops on the asshat in the bagel store this morning? You know the ranting misogynist I'm referring to, you've seen the viral video. Bet your ass if he was a black dude the cops would have been there ASAP.",0.0,
a,"DAMN THAT FIRE BACK THOUGH!!!!  ""Just because I'm Latina doesn't mean I'm their nanny"" #JaneTheVirgin",0.0,
a,This recent episode of #PoseFX is so powerful. So many black trans women are dying and we must do something about it.,0.0,
a,The Gender Equity and Diversity Working group is progressing diverse representation at @user with absolute support and commitment from the Board and me to change the culture in O&G URL,0.0,
a,I will really snuff a nigga DO NOT PLAY WITH ME,1.0,
a,DC mayor: Trump's July 4 'salute' wiped out fund meant to defend capital from terrorists URL,0.0,
a,Only real niggas care!,0.0,
a,"@user No amount of boot licking will earn you a 1st class citizen status. You were, you are and you will always remain a despicable Muslim citizen of a 3rd class country which will lycnh you, kill you and f**k you, as and when desired! Now F**k off",1.0,
a,I've never wanted to smack the fuck out a bunch of faggots in my life honestly- but hey I'd probably catch something so nvm.,1.0,
a,@user Till the fools think that the government's only job is to bash the Muslims and have a mock fight with Pakistan.,0.0,
a,"@user @user So the Pedophilia Temple burned down? That is a coincidence, isn't it, and very convenient for all these perverts.",1.0,
a,This 👇⁦@BorisJohnson⁩ we need visa reform. Immigrants are building Britain's fastest-growing businesses – CityAM URL,0.0,
a,"Palestinian child sleeping in his house, an Israeli aircraft dropped an explosive device on his house in the State of Palestine. Where are the human rights of this heinous crime? EU Why not impose sanctions on the Israeli government as it does with Iran?  #GroupPalestine URL",0.0,
a,"I really wish my gay friends will soon find their sincere partners, those who really care for them. I've seen my gay friends making a bunch of people burst into laughter, making others happy & I would be really grateful if they finally find someone who makes them happy as well.",0.0,
a,Canada is full of niggers and hicks dumb as shit wtiyi g for a white chink oil baron and his gay cult witch,1.0,
a,@user @user Honestly asking. Are all of these people black? I've seen maybe 5 of these including the woman scratching her ass on some lettuce. Is this some sort of protest against something? What's the angle? Is it just for attention? Racism? Should I rub my junk on some colt 45 40's?,0.0,
a,@user *file under STOP TALKING ABOUT MUSLIM WOMEN'S BODIES*,0.0,
a,where them pretty fags at,1.0,
a,@user the Jews lmao. You stupid.,0.0,
a,@user @user @user @user @user Pesudo brahmin lol..iam not a brahmin asshole.. Arey urban naxal listen people like you are good at raising tukde tukde slogans.. You are good for nothing.. People like u can't break India.. Try hard.. India will throw antinationals like you..,1.0,
a,"@user Indians won't simply sneak into bangladesh for wage related minor work as it won't be of any gain , although a huge number of corporate executives work in companies in bangladesh , it seems bangladeshi companies prefer indian employees in higher positions !",0.0,
a,#Porn #Pornstar Busty Asian @user gets assfucked reverse cowgirl style @user @user @user @user @user @user @user @user @user @user @user URL,1.0,
a,"Reporter - People are still blaming DHONI for today innings if you've been a INDIAN captain wil you take him in ur Playing XI Williamson - Dhoni's hit the ball better than anybody in both teams, if he change nationality then we should consider him. He is a world class player. ❤️",0.0,
a,"@user You guys know I of course I love and accept everyone in the lgbtq community! And also, I LOVE THE CRANES🙌🏼❤️ thanks",0.0,
a,girls will always be the prettier sex,0.0,
a,We will not break our tv sets We will not cry like mad. We will not abuse our players. We are Hindus and we are one of the respected countries in the world. We still love our team. Team india you are still our best👌 URL,0.0,
a,"For that, you need Islam to die.",0.0,
a,STOP KILLING HINDUS IN KASHMIR IN THE NAME OF JIIHHADD SAVE HINDUS IN HINDUSTAN AND SAVE YOUR SELF IN HINDUSTAN. ....STOP KILLING HUMANITY IN HINDUSTAN….....,0.0,
a,O Allah! I hope for your mercy. Do not leave me to myself even for the blink of an eye. Correct all my affairs for me.🙏🙏,0.0,
a,#retweet if this should be your cock URL,0.0,
a,"this is deadass his superior look. the baddest, hottest man im weak URL",0.0,
a,"""Take action in teaching traditions of Ahlulbayt ع to your children before the corrupted persons precede in corrupting them."" __Imam Sadiq ع URL",0.0,
a,"A faggot is making lots of annoying noises while you are fucking him? No problem. Make him shut up. Cover his upper hole, or better stuff his hole with your finger & fist. Close his nostrils too. He can breathe from the cunt you are fucking. URL",1.0,
a,"@user @user Yes, the Tide has Turned- ALL of the luciferian pedophiles who profit and lust after the harm of children and the sexualization of the innocent will face JUSTICE‼️🙌🏻 Those who have used religion to justify abuse will NOT escape punishment, be they Muslim or Catholic or Satanist.",0.0,
a,"The organisation that Vandniya Laxmibai Kelkar envisaged for ladies keeping in view Indian culture and social milieu, not only enhanced their natural virtues but established them as a source of limitless energy too. #LaxmiBaiKelkar URL",0.0,
a,"""Just fucking look at her getting used like a simple cock sleeve~ That's how a nasty whores needs to be treated, like a fucking cock sleeves, nothing else."" (Artist - Generalbutch) URL",1.0,
a,@user @user Remember the rapes in Western Europe a few years ago? All Arabs and afghan refugees,0.0,
a,"@user Humman Travel Right should be for every citizen ,not just for Europain people. When ll you finaly remove the visa for Turkish Citizen???",0.0,
a,I use to want a lot of bitches but a lot of bitches was never as serious as me do they thought I was on games,0.0,
a,Remember this loser? Now @user makes himselfs a bananasplit 😂 So funny! Even paid me to post this #fag #humiliated #exposed #fag #bananasplit #alpha #findom #cashmaster URL,1.0,
a,Remember when the Chinese were harvesting Haitian organs in 2010 after the earthquake. URL,0.0,
a,"You have such pretty toenails, cuckold, and your cock looks absolutely darling locked up in that pretty pink cage. Is it throbbing while you watch a real man fuck your wife? #cuckold #hotwife #cuckoldcaptions #sissy #malechastity #sissycuckold URL",1.0,
a,"BBC is not a private channel but the state broadcaster of Britain. By referring to Jai Shri Ram as a murder cry, they have insulted faith of millions of Hindus. @user should lodge formal diplomatic protest with UK. URL",0.0,
a,White Small Little Invisible Clits Are A Disgrace 🤢 Pay Me For You Having Such a Small Disgraceful Useless Object  Kik GoddesssJayy  #Findom #Sph #Whiteslave #Humiliation #Pindick #Cashslave #Cuck #Cuckold #EbonyDomme,1.0,
a,Naponap pt3 😈🤤 #shemalecanada #Shemale #trans #TransIsBeautiful #sex #porn #trans500 @user @user @user #trannies #ass #Bbc #dick #ts #tranny #ts @user @user @user @user @user URL,0.0,
a,@user Go ask them in church when their pastors do that to them,0.0,
a,"Post-relationship grief affects men, in the long term, more than women.",0.0,
a,Another white middle aged man who's a sexual predator. Seriously what's wrong with these men... #JohnHyten #ThursdayThoughts   URL,1.0,
a,"Faith is professed with the lips and with the heart, through words & through love. -Pope Francis",0.0,
a,Yall sum fake ass niggas on god.,1.0,
a,"fuck every single one of you racist pos in the replies lmfao, take your ass to trump's states and you'll know exactly how they feel. its easy to talk cock and make fun when you're amidst your own, but the moment u step out of this country, ya'll will CRUMBLE",1.0,
a,Wouldn't get tired of kicking that bint with the purple hairs head in. Annoying cunt URL,1.0,
a,Thousands of rural women r breaking shackles of poverty thru Sindh Govt's flagship poverty reduction program implemented by #SRSO.They are sharing their testimonies with Chairman @user at this impressive Comminity Institutions Conference #PeoplesPovertyReductionProgram URL,0.0,
a,"Condemned by religion, saved by humanity URL",0.0,
a,@user Some women of color say the dumbest shit every day. Like you @user,1.0,
a,"""But when the sun was up, it was scorched; and because it had no root, it withered away."" ~Mark 4:6 #Faith #Bible #Jesus",0.0,
a,"Spit on that hole and fuck it, boys! 😛 The bitch wants to enjoy every single frat boy dick in that filthy pig sty they call a room. 🍆🍆🍆🍑 Source: @user #gay #sex #orgy #gangbang #groupsex #fucking #bareback URL",1.0,
a,HE'S A FUCKING PSYCHOTIC INCEL WHO DESERVES TO FUCKING PERISH,1.0,
a,@user They also edited out Epstein's Jewish heritage in a disgusting display of antisemitism. URL,0.0,
a,@user Two Pakistanis who surrendered a fight and failed miserably. URL,0.0,
a,@user No. I'm also 44 and male it wouldn't be a great idea. Also teenage girls are a bloody awful species.,1.0,
a,"Anybody not respect my religion , he/she's not welcome in my country , We don't have place for any bitch !! You Should Believe No One Love you 💩 #SaudiBarbzLoveNicki URL",1.0,
a,@user @user Every islamic country seems to imprison and/or murder gays. #religiousextremism #heterosexualsupremacy #pathetic,0.0,
a,@user True! Only till the women of the future hit 30 and they'll readjust their goals and what motivates them While those men can still get their shit together because men speak later than women,0.0,
a,"You're helpless, while you're locked in that steel bondage device. The fucking machine will slowly pump the dildo in your pussy. The machine will fuck you faster each time I want you to cum. While the machine fucks your pussy I'll fist your ass and pull your hair to make you cum. URL",1.0,
a,Females need to be consistent too.,0.0,
a,#RecoverLootedMoney Corruption is a menace. The rampant corruption done in past regimes by corruptors. Now Pakistanis want that looted money back. @user,0.0,
a,A nigga piss me off and ima fuck up my paper,1.0,
a,Weak ass demon hoe.  Dick sucking slut muffin.,1.0,
a,this inferior twink fag knows its hole was meant to serve big muscular Alpha Gods and get filled up. After a fag's body absorbs an Alpha's cum once...its body constantly craves it and will do whatever it takes to taste and absorb that superior Alpha DNA again.. URL,1.0,
a,"@user I'm visiting the least of churches, people dont seem to like yall. Your welcome",0.0,
a,@user That was nice but yo ass should be packing instead of rapping & get tf away from niggas & move near black folks.,1.0,
a,"If 'Jai Shree Ram' is a murder cry, dear BBC, what would you call 'Allah Hu Akbar' URL",0.0,
a,"@user @user @user @user @user @user @user @user Thanks brother...We will troll them until their government start doing something about it, sick folks and this one is here forming woke when your countrymen are being killed like animals.",0.0,
a,"First, they came for the immigrant, and I said nothing, because I was not an immigrant. We need to speak out. Act up. Persist. @user this is wrong. Deportation is not the answer. #ICEraids URL",0.0,
a,"This is for Rachel, you big fat white nasty smellin fat bitch",1.0,
a,"@user are these chinese also paying for the raw materials ,ivory and minerals they are looting from Africa? Africans lets refuse this Chinese invasion.",0.0,
a,"Nigerians are so resilient, we will do any work to make ends meet. We are also impatient! The Politicians have made hark work unattractive. They do so little and earn so much, they oppress poor citizens with materialism! But we will not steal! URL",0.0,
a,@user They should be put in cages on our Southern border to await their upcoming deportation.,1.0,
a,"@user I can't wait until the dialogue is about something more than these grab em by the pussy, likes em on the younger side, I can't be alone with any other woman, self-righteous monkeys. They rule. They dominate. Oh the high and mighty. They've made hookers outa everybody.",1.0,
a,Great quick read from @user @user about why it is important that women are supported and empowered within the industry URL @user was launched to empower the best and create role models to drive change #WIIA2019,0.0,
a,I hope your enjoying my hand because that's the only pleasure your tiny cock is gonna get! I'm gonna fuck your ass so much you'll be puking cum! I'm gonna make you look pregnant! URL,1.0,
a,"You're right but we've gotten so used to the idea that the less melanin you have, the prettier you are. You should see how people basically praise a dark skinned beauty almost as if it's a rare thing URL",0.0,
a,"@user @user @user @user But at equivalent levels, women are not ""just as skilled"" as men at football.",0.0,
a,body please abort in the land of these endless motherfuckers and god damn fucking Catholics please occ witch hunt,1.0,
a,💔YOU ARE PATHETIC 👊🏻 ...After I take your cash I will make your tiny dick the laughing stock of all My Girlfriends ! 😂 🔥Vanilla Girl Humiliation 🔥  💕URL URL,1.0,
a,"Black women more likely to experience sexual harassment in the workplace, study finds URL",0.0,
a,This progression in our society moving further and further away from the Bible is not progress. It is moral insanity and it needs to stop! . . . #bible #progressive #god #morality #ideas #family #civilization URL,0.0,
a,@user You go girl!!! I think he is just afraid of meeting your expectations lah,0.0,
a,@user Nigga drinkin from a water fountain😂,1.0,
a,"This black evangelical supports PRESIDENT @user  signed - one of many ""black evangelicals"" from a long line of pastors, deacons, missionaries etc who supports the President, prays for the POTUS & appreciates his positions on religious freedom, life, & family. URL",0.0,
